"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1naive","tau1oracle"
"141","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02843209381884,0.91137399931036,0.891863388980851,0.706434317383364,0.852868081120754,0.891867188248484,0.972669101102516
"142","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.952467622146243,0.940741064406888,0.795004218596215,0.771126383381805,0.897373652216012,0.79648717578249,1.02631115338885
"143","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.30748436398523,1.17840839766354,0.949273729393585,0.746922570749619,1.06728577166828,0.949853536280534,0.946732187186912
"144","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.98726408557351,1.02740343267312,0.726158672084776,0.803238632820811,1.1007951385166,0.721687773796033,1.07887714799597
"145","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.685185739964949,0.818516832479896,0.609191736731492,0.809359639558554,0.85443095133348,0.608954568775472,0.989559073077182
"146","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.907971774764555,0.899148841317373,0.791485584743596,0.852219972837794,1.05302769072863,0.791603433140494,1.1330981775343
"147","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.763538413172168,0.919436735648392,0.573560224006451,0.787613059246041,0.855860023394865,0.574308147670205,1.04950214664629
"148","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02573974360439,1.01781094066597,0.791484114309185,0.791815052198638,1.05266797801479,0.792062629451129,1.05476851497814
"149","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0073341828615,0.953647519110734,0.804891238555271,0.748194810119475,0.986128456539967,0.805392002983578,1.01001576140607
"150","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.20856707592811,1.15000874824107,0.927274643278282,0.798418049756087,1.09504797563338,0.926504811859385,1.06599617864848
"151","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02464683858594,0.886554804267786,0.955053565367558,0.686055618883038,0.886945913869545,0.953135863460184,0.896531141626071
"152","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.953567915096202,0.91465535204371,0.799607695983241,0.729033352344438,1.01316901674538,0.79963778715117,0.957723093717474
"153","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.751427727946299,0.833497890799479,0.651742181948979,0.745309470730879,0.887352438962175,0.65314145257742,0.966373429223329
"154","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.861486433286136,1.00305852561764,0.59775182933282,0.779519296829964,1.04122234515371,0.595488045646051,1.05181222526556
"155","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.892883098070631,0.956261064022033,0.666710102504685,0.741343826745816,0.96776342432185,0.667827574524081,1.02220117156405
"156","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.956200545952079,0.993755651664109,0.647248457715491,0.71342595636034,1.16340025382683,0.647884806743815,0.931423630862878
"157","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.820782800222773,0.922721376786236,0.603037453882961,0.748202641843717,0.905096559758555,0.60052321818675,0.958907368890565
"158","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.1319547416822,1.08848192658336,0.827749948022066,0.768839606488141,1.09836776591959,0.827709339641363,1.02043415139934
"159","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.23336250878153,1.05154952762576,0.97809849943419,0.758561056179332,1.10889927407699,0.97843545259049,0.941451105228813
"160","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.07917157763445,0.972922165211007,0.857623547466923,0.692587485726271,0.956651930005794,0.857374405895322,0.988520988349567
"161","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.05785839281917,0.987660822501478,0.867472372804937,0.773783446463611,1.06408530145337,0.859337446290254,1.06687460573625
"162","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.819903841514661,0.850400137689264,0.727691805112777,0.761266315320725,0.971930548913011,0.729406379507831,1.00336833790217
"163","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.904135363419219,0.917120813411124,0.736609275648474,0.756662301417262,0.964183074158412,0.736101177210902,1.03189296683358
"164","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.963512891053952,0.889606826976193,0.891418792528254,0.754464217698167,0.893832322816881,0.892931032121127,1.00025652435977
"165","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09431857134233,1.04939432948739,0.828780067671147,0.748885264340002,1.16225230442594,0.82729769162175,1.00716317574746
"166","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09738641708848,1.09686896181335,0.831606691516747,0.830684026499842,1.04542208532009,0.831428457784401,1.03601866960769
"167","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.17520423982728,1.13534144362732,0.883358370325942,0.815607392551267,1.07229897729023,0.881778420092338,0.999141594486713
"168","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0484494689479,1.03422176384399,0.790541638696826,0.747729850494064,1.0187552769533,0.790765152082843,0.979716454866895
"169","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.937268432597717,0.971299318845335,0.707090478665811,0.750271731967783,0.95296371951094,0.70461526574745,1.04459203580065
"170","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.14149211508531,1.01637568022274,0.945049806913225,0.732513394713954,0.979545673757092,0.948705707672812,1.00852585064394
"171","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02383020324741,0.999864622120914,0.755945457874207,0.67461575016663,1.03642254845186,0.756572241244248,0.9927862720133
"172","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.1237736226043,1.04647786217463,0.874486046841695,0.758604036236305,1.02824239860216,0.873786025975314,0.994283180208806
"173","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.983724171082823,1.01929635818128,0.696855507238025,0.757321892069092,1.0490432143017,0.684614203881095,1.04528893326124
"174","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.972902921222382,0.922634766584421,0.84535720131302,0.776208052871806,0.949300250455552,0.845754828768886,1.02920912515473
"175","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.83549710661661,0.906934278283796,0.606530915906535,0.731091870707144,0.985027374372507,0.609154322220175,0.952732869153718
"176","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.841177933277817,0.929735582430015,0.616728464580234,0.748961568640359,0.990992887188735,0.61395262980889,0.911896314650488
"177","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04641173295212,0.791443207568567,0.980877647357305,0.699978183335673,0.796251129109191,0.979011594702887,0.945139341274259
"178","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.930926983572756,0.954570833410174,0.763715409144426,0.811649836783142,1.01371511166671,0.764286280369801,1.00904223426662
"179","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.09640787140322,1.03399164931359,0.823311903210666,0.720104856676185,0.960947086130102,0.821680445929157,1.02747149660309
"180","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.03153488689182,0.935130535461948,0.905150844112242,0.76540476953097,0.831344209311233,0.903414610843122,0.99239327255316
"181","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.03571623430647,1.08814163016275,0.657523632554086,0.759040572668436,1.05890161186344,0.656376366307604,1.01611745990952
"182","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.20803361005593,1.12342012953087,0.945501939047931,0.845333460211023,1.12991215991182,0.949177640069241,1.03883526492654
"183","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04720095091194,0.958103423358907,1.01331537412372,0.69039316866103,0.937993782774182,1.02232315832471,0.925919238583235
"184","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.958797035953215,1.01470289878807,0.759823430746203,0.829519987023523,1.04855590050359,0.758661105297663,1.07462049138456
"185","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00493668285462,1.02811917671459,0.765305780907617,0.793939975017331,1.10630111637987,0.766349901872539,1.03283037421476
"186","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.03596233102421,0.964847996240793,0.840631594164309,0.732523544573288,1.00182723659867,0.843524335916396,0.942967077327739
"187","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.07349812531841,1.02538625375437,0.809678430262116,0.736241281560363,1.04533352154889,0.808994257367362,1.01038919038873
"188","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.21304664323027,1.11701395133863,0.901156391727465,0.78341421653115,1.06744731807896,0.903072731973865,1.04166470198466
"189","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00993250789264,0.92614181560025,0.890135362364072,0.73613683492139,0.916104220109375,0.880984869461313,1.00747946431365
"190","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.01222327027209,1.04604725774838,0.727251347058147,0.791248631932755,0.986192129118904,0.729092610295374,1.0322850760991
"191","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.923533473148356,0.913852851726491,0.749995006756864,0.733674150499755,0.846809064935291,0.753000943744711,0.956015830628791
"192","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.15384845713367,1.06114027968328,0.931553555850875,0.783059380813565,0.951165948851373,0.930934124953852,0.98174134391317
"193","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.10298217920653,1.16158528994268,0.685120105192685,0.761193363067901,1.08060354100893,0.686140332928836,0.912332129555189
"194","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.10006458845229,1.01532830597526,0.9140017672865,0.797388590879649,1.07763543380871,0.914853155699203,1.05542598328675
"195","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.819387218975265,0.838180994099652,0.658697611706207,0.685420941322218,0.892681474123462,0.660397800995913,0.977361197660483
"196","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.972169324791082,1.13824837512256,0.61552674332591,0.818966888932264,1.06536155774112,0.617109900599537,0.996336586103438
"197","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02450042471609,1.06022850676525,0.724817384729215,0.809100523165768,1.06245010378734,0.726853957280754,1.06525678829181
"198","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00481126302444,0.999966443424056,0.718061572408849,0.711965805723842,1.07692206897996,0.718064238548143,0.952265269854531
"199","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02479723565256,0.912443875779625,0.925045864108968,0.77307120031975,0.959840382407583,0.932538756886008,1.01340153088585
"200","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.22455877871392,1.16363081004929,0.836791412959197,0.755078098587932,1.06748709871967,0.833257777610581,0.985158233010579
"201","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.17593214811618,1.18535938251038,0.824145987798356,0.844923562568085,1.13447953853776,0.829799335056404,1.03228800119332
"202","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",0.898027814289383,0.971757241212485,0.689629497003029,0.79152242454484,0.915125466425797,0.683619973713284,0.985220143750275
"203","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.04884565276146,1.09881536193345,0.851565044540405,0.901752459532392,1.15583571020097,0.864903385707859,1.04179661362916
"204","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",0.842410926862027,0.940363666042765,0.696728365942432,0.84416734770156,0.978745442031012,0.698717558919903,1.0104074650353
"205","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",0.908542857636866,0.844439673329118,0.937251734887512,0.852103890510185,0.906391111840976,0.938314440541854,1.05137421102781
"206","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.05863405421446,0.992714730197188,0.90917792472972,0.812940737685675,1.01420400682872,0.908437303556898,1.0171679972874
"207","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.11682550451661,1.09568461642017,0.902049420616287,0.863441264952089,1.11556866347579,0.901361432724069,1.07835860344169
"208","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",0.988197274642566,1.05930715515553,0.712168820979689,0.814491849976876,1.06533912621635,0.715421791411483,1.00040085244962
"209","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.03546124877684,1.0931428126697,0.860824363435487,0.922074904127069,1.08404028754364,0.859649518075665,1.14058475458527
"210","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.9","0.95","normal",1.06791718009846,1.03100038712321,0.816673312688323,0.773325342836458,1.08185440158708,0.815707716525121,0.986504172060479
